method,split,seed,episodes,success,aborted,repeated_abort,violation,abstained,path_efficiency,completion_time,safety_margin,boundary_f1,boundary_iou,calibration_brier,calibration_ece,chosen_path_risk,discovered_area,tail_risk
kernel_trace_constraint_classifier,nominal_known_constraints,4,14,1.00000,0.00000,0.00000,0.00000,0.00000,0.86631,0.97351,1.00000,0.85714,0.85714,0.00399,0.02346,0.00586,0.00558,0.00000
kernel_trace_constraint_classifier,nominal_known_constraints,5,14,1.00000,0.00000,0.00000,0.00000,0.00000,0.86847,0.98295,1.00000,0.57143,0.57143,0.01391,0.03998,0.00085,0.01906,0.00000
kernel_trace_constraint_classifier,nominal_known_constraints,6,14,1.00000,0.00000,0.00000,0.00000,0.00000,0.87956,0.96511,1.00000,0.92857,0.92857,0.00262,0.02051,0.00000,0.00286,0.00000
kernel_trace_constraint_classifier,nominal_known_constraints,7,14,1.00000,0.00000,0.00000,0.00000,0.00000,0.85065,1.00619,1.00000,0.71429,0.71429,0.01033,0.03363,0.01167,0.01424,0.00000
negative_label_baseline,combined_abort_stress,0,14,0.14286,1.00000,0.85714,0.92857,0.00000,0.11233,5.26126,-0.01753,0.24845,0.14322,0.09456,0.07200,0.06770,0.03183,0.85714
negative_label_baseline,combined_abort_stress,1,14,0.14286,0.92857,0.85714,0.85714,0.00000,0.12022,5.41685,-0.01801,0.23655,0.13481,0.09726,0.07588,0.06737,0.02924,0.85714
negative_label_baseline,combined_abort_stress,2,14,0.14286,0.92857,0.92857,0.85714,0.00000,0.11028,5.46355,-0.01604,0.24971,0.14385,0.09396,0.07222,0.05350,0.03089,0.85714
negative_label_baseline,combined_abort_stress,3,14,0.28571,0.85714,0.78571,0.85714,0.00000,0.17172,4.46011,-0.01297,0.23855,0.13615,0.09205,0.07109,0.06536,0.02835,0.71429
negative_label_baseline,combined_abort_stress,4,14,0.07143,1.00000,0.92857,1.00000,0.00000,0.08896,5.26077,-0.01915,0.25698,0.14888,0.09304,0.07377,0.07879,0.02964,0.92857
negative_label_baseline,combined_abort_stress,5,14,0.35714,0.92857,0.78571,0.92857,0.00000,0.15776,4.85473,-0.01295,0.23600,0.13465,0.09308,0.07075,0.06048,0.02920,0.64286
negative_label_baseline,combined_abort_stress,6,14,0.14286,0.92857,0.92857,0.92857,0.00000,0.11310,5.37535,-0.02237,0.26639,0.15421,0.09144,0.06807,0.07105,0.03138,0.85714
negative_label_baseline,combined_abort_stress,7,14,0.21429,1.00000,0.85714,1.00000,0.00000,0.11278,5.46144,-0.01419,0.24546,0.14061,0.09237,0.06997,0.05125,0.03027,0.78571
negative_label_baseline,force_limit_abort,0,14,0.85714,0.35714,0.14286,0.35714,0.00000,0.57352,1.97062,0.08228,0.21333,0.12224,0.03703,0.02889,0.01703,0.01067,0.14286
negative_label_baseline,force_limit_abort,1,14,1.00000,0.21429,0.21429,0.21429,0.00000,0.60181,2.01425,0.11951,0.20331,0.11691,0.03829,0.03129,0.01511,0.00960,0.00000
negative_label_baseline,force_limit_abort,2,14,0.92857,0.14286,0.14286,0.14286,0.00000,0.62185,1.81880,0.13520,0.17670,0.10287,0.03934,0.03349,0.00983,0.00902,0.07143
negative_label_baseline,force_limit_abort,3,14,1.00000,0.14286,0.07143,0.14286,0.00000,0.64591,1.59897,0.13503,0.19667,0.11283,0.03789,0.03095,0.00883,0.00906,0.00000
negative_label_baseline,force_limit_abort,4,14,1.00000,0.14286,0.07143,0.14286,0.00000,0.65885,1.43530,0.12193,0.15078,0.08368,0.03925,0.03286,0.00854,0.00804,0.00000
negative_label_baseline,force_limit_abort,5,14,1.00000,0.21429,0.21429,0.21429,0.00000,0.63524,1.57881,0.11745,0.18054,0.10172,0.03904,0.03254,0.00771,0.00826,0.00000
negative_label_baseline,force_limit_abort,6,14,1.00000,0.00000,0.00000,0.00000,0.00000,0.71888,1.18250,0.10456,0.19532,0.11004,0.03680,0.03073,0.00758,0.00804,0.00000
negative_label_baseline,force_limit_abort,7,14,1.00000,0.21429,0.07143,0.21429,0.00000,0.64420,1.47447,0.12751,0.15734,0.08753,0.03898,0.03304,0.00711,0.00790,0.00000
negative_label_baseline,hidden_wall_abort,0,14,0.57143,0.85714,0.64286,0.71429,0.00000,0.33188,3.22208,-0.00800,0.36675,0.22615,0.02804,0.01425,0.04813,0.02031,0.42857
negative_label_baseline,hidden_wall_abort,1,14,0.35714,0.78571,0.71429,0.71429,0.00000,0.27386,3.59004,-0.00525,0.37087,0.22992,0.02874,0.01518,0.05369,0.02205,0.64286
negative_label_baseline,hidden_wall_abort,2,14,0.42857,0.71429,0.71429,0.71429,0.00000,0.32057,3.25590,-0.00552,0.40204,0.25522,0.02684,0.01277,0.04269,0.02094,0.57143
negative_label_baseline,hidden_wall_abort,3,14,0.50000,0.78571,0.64286,0.78571,0.00000,0.33121,3.18429,-0.00001,0.38145,0.23764,0.02673,0.01468,0.04579,0.02062,0.50000
negative_label_baseline,hidden_wall_abort,4,14,0.42857,0.78571,0.64286,0.71429,0.00000,0.31217,3.36548,-0.00670,0.35762,0.22260,0.02827,0.01399,0.04394,0.02000,0.57143
negative_label_baseline,hidden_wall_abort,5,14,0.50000,0.85714,0.71429,0.78571,0.00000,0.28751,3.65502,-0.01163,0.35377,0.21720,0.02764,0.01357,0.04805,0.02000,0.50000
negative_label_baseline,hidden_wall_abort,6,14,0.64286,0.57143,0.42857,0.50000,0.00000,0.44148,2.78169,0.00309,0.38982,0.24599,0.02654,0.01257,0.03142,0.01920,0.35714
negative_label_baseline,hidden_wall_abort,7,14,0.28571,0.85714,0.85714,0.78571,0.00000,0.22079,3.79525,-0.00760,0.37313,0.23290,0.02895,0.01455,0.05606,0.02107,0.71429
negative_label_baseline,human_stop_constraint,0,14,0.92857,0.14286,0.07143,0.00000,0.00000,0.59510,1.68489,0.08107,0.15355,0.08533,0.05033,0.04398,0.00861,0.01076,0.07143
negative_label_baseline,human_stop_constraint,1,14,0.92857,0.50000,0.28571,0.07143,0.00000,0.47976,2.34665,0.09387,0.18066,0.10076,0.04754,0.03739,0.01111,0.01196,0.07143
negative_label_baseline,human_stop_constraint,2,14,0.78571,0.35714,0.28571,0.07143,0.00000,0.48872,2.47999,0.04490,0.20515,0.11603,0.04691,0.03523,0.03046,0.01518,0.21429
negative_label_baseline,human_stop_constraint,3,14,0.71429,0.57143,0.35714,0.14286,0.00000,0.42180,2.67954,0.04788,0.18146,0.10277,0.05006,0.04059,0.03218,0.01313,0.28571
negative_label_baseline,human_stop_constraint,4,14,0.85714,0.28571,0.21429,0.07143,0.00000,0.51935,2.06653,0.06256,0.14118,0.07737,0.04839,0.04052,0.01591,0.01094,0.14286
negative_label_baseline,human_stop_constraint,5,14,1.00000,0.21429,0.14286,0.07143,0.00000,0.59445,1.61236,0.06570,0.11880,0.06411,0.05167,0.04661,0.00805,0.00880,0.00000
negative_label_baseline,human_stop_constraint,6,14,0.92857,0.42857,0.14286,0.07143,0.00000,0.51177,2.18132,0.07509,0.16767,0.09247,0.05071,0.04107,0.02097,0.01268,0.07143
negative_label_baseline,human_stop_constraint,7,14,0.92857,0.50000,0.21429,0.00000,0.00000,0.49784,2.20558,0.04422,0.18038,0.09992,0.05051,0.04157,0.01749,0.01259,0.07143
negative_label_baseline,nominal_known_constraints,0,14,1.00000,0.00000,0.00000,0.00000,0.00000,0.86679,0.97809,1.00000,0.71429,0.71429,0.00075,0.00224,0.00102,0.00094,0.00000
negative_label_baseline,nominal_known_constraints,1,14,1.00000,0.00000,0.00000,0.00000,0.00000,0.87941,0.96253,1.00000,0.85714,0.85714,0.00030,0.00093,0.00003,0.00036,0.00000
negative_label_baseline,nominal_known_constraints,2,14,1.00000,0.00000,0.00000,0.00000,0.00000,0.88160,0.95821,1.00000,0.92857,0.92857,0.00015,0.00047,0.00000,0.00018,0.00000
negative_label_baseline,nominal_known_constraints,3,14,1.00000,0.07143,0.07143,0.07143,0.00000,0.84201,1.10050,1.00000,0.64286,0.64286,0.00090,0.00271,0.00187,0.00116,0.00000
negative_label_baseline,nominal_known_constraints,4,14,1.00000,0.07143,0.00000,0.07143,0.00000,0.85533,1.00700,1.00000,0.78571,0.78571,0.00045,0.00140,0.00084,0.00054,0.00000
negative_label_baseline,nominal_known_constraints,5,14,1.00000,0.00000,0.00000,0.00000,0.00000,0.86716,0.98518,1.00000,0.57143,0.57143,0.00091,0.00281,0.00017,0.00112,0.00000
negative_label_baseline,nominal_known_constraints,6,14,1.00000,0.00000,0.00000,0.00000,0.00000,0.87677,0.96850,1.00000,0.92857,0.92857,0.00015,0.00047,0.00000,0.00018,0.00000
negative_label_baseline,nominal_known_constraints,7,14,1.00000,0.00000,0.00000,0.00000,0.00000,0.85469,0.99897,1.00000,0.71429,0.71429,0.00072,0.00211,0.00269,0.00098,0.00000
oracle_constraints,combined_abort_stress,0,14,0.92857,0.28571,0.14286,0.28571,0.00000,0.38140,2.51108,0.02799,1.00000,1.00000,0.02042,0.06774,0.01973,0.11955,0.07143
oracle_constraints,combined_abort_stress,1,14,0.78571,0.57143,0.50000,0.57143,0.00000,0.30614,4.19303,0.03987,1.00000,1.00000,0.02033,0.06718,0.02095,0.11911,0.21429
oracle_constraints,combined_abort_stress,2,14,0.92857,0.35714,0.21429,0.35714,0.00000,0.37468,2.72956,0.02384,1.00000,1.00000,0.01972,0.06575,0.01908,0.11643,0.07143
oracle_constraints,combined_abort_stress,3,14,0.92857,0.14286,0.07143,0.14286,0.00000,0.42921,2.28854,0.02429,1.00000,1.00000,0.01969,0.06555,0.01631,0.11121,0.07143
oracle_constraints,combined_abort_stress,4,14,0.85714,0.35714,0.14286,0.28571,0.00000,0.37608,2.64218,0.03920,1.00000,1.00000,0.02017,0.06732,0.01305,0.11786,0.14286
oracle_constraints,combined_abort_stress,5,14,1.00000,0.21429,0.14286,0.14286,0.00000,0.40276,2.47587,0.02369,1.00000,1.00000,0.01991,0.06658,0.02502,0.11567,0.00000
oracle_constraints,combined_abort_stress,6,14,0.92857,0.28571,0.14286,0.28571,0.00000,0.37765,2.72966,0.01724,1.00000,1.00000,0.02076,0.06912,0.02528,0.11848,0.07143
oracle_constraints,combined_abort_stress,7,14,0.92857,0.28571,0.28571,0.28571,0.00000,0.37710,3.21191,0.02362,1.00000,1.00000,0.01991,0.06638,0.01985,0.11625,0.07143
oracle_constraints,force_limit_abort,0,14,0.92857,0.28571,0.21429,0.28571,0.00000,0.59082,1.94651,0.10703,1.00000,1.00000,0.00565,0.02052,0.00629,0.04639,0.07143
oracle_constraints,force_limit_abort,1,14,1.00000,0.14286,0.07143,0.14286,0.00000,0.65150,1.41671,0.15375,1.00000,1.00000,0.00561,0.02045,0.00299,0.04643,0.00000
oracle_constraints,force_limit_abort,2,14,1.00000,0.14286,0.07143,0.14286,0.00000,0.66048,1.40985,0.16074,1.00000,1.00000,0.00566,0.02049,0.00360,0.04661,0.00000
oracle_constraints,force_limit_abort,3,14,0.92857,0.28571,0.14286,0.21429,0.00000,0.62284,1.77365,0.16520,1.00000,1.00000,0.00564,0.02049,0.00318,0.04576,0.07143
oracle_constraints,force_limit_abort,4,14,0.92857,0.28571,0.21429,0.28571,0.00000,0.58559,2.22474,0.13651,1.00000,1.00000,0.00565,0.02047,0.00162,0.04580,0.07143
oracle_constraints,force_limit_abort,5,14,1.00000,0.00000,0.00000,0.00000,0.00000,0.68906,1.23854,0.15424,1.00000,1.00000,0.00563,0.02048,0.00574,0.04665,0.00000
oracle_constraints,force_limit_abort,6,14,1.00000,0.07143,0.00000,0.00000,0.00000,0.67109,1.32025,0.13397,1.00000,1.00000,0.00562,0.02048,0.00310,0.04585,0.00000
oracle_constraints,force_limit_abort,7,14,0.85714,0.35714,0.28571,0.35714,0.00000,0.55439,2.65952,0.15679,1.00000,1.00000,0.00563,0.02048,0.00189,0.04603,0.14286
oracle_constraints,hidden_wall_abort,0,14,0.85714,0.14286,0.14286,0.14286,0.00000,0.61620,1.90748,0.03596,1.00000,1.00000,0.01180,0.03867,0.01077,0.04000,0.14286
oracle_constraints,hidden_wall_abort,1,14,1.00000,0.00000,0.00000,0.00000,0.00000,0.69451,1.23066,0.04181,1.00000,1.00000,0.01175,0.03859,0.00970,0.03982,0.00000
oracle_constraints,hidden_wall_abort,2,14,1.00000,0.14286,0.07143,0.14286,0.00000,0.63313,1.59146,0.03906,1.00000,1.00000,0.01183,0.03868,0.00986,0.04071,0.00000
oracle_constraints,hidden_wall_abort,3,14,1.00000,0.14286,0.14286,0.14286,0.00000,0.64836,1.43190,0.04418,1.00000,1.00000,0.01151,0.03806,0.00770,0.03893,0.00000
oracle_constraints,hidden_wall_abort,4,14,1.00000,0.00000,0.00000,0.00000,0.00000,0.70853,1.19969,0.03778,1.00000,1.00000,0.01175,0.03862,0.00956,0.04027,0.00000
oracle_constraints,hidden_wall_abort,5,14,1.00000,0.00000,0.00000,0.00000,0.00000,0.69583,1.22605,0.03928,1.00000,1.00000,0.01164,0.03853,0.01026,0.03996,0.00000
oracle_constraints,hidden_wall_abort,6,14,1.00000,0.07143,0.07143,0.07143,0.00000,0.65667,1.61688,0.03981,1.00000,1.00000,0.01172,0.03852,0.00958,0.04018,0.00000
oracle_constraints,hidden_wall_abort,7,14,1.00000,0.07143,0.07143,0.07143,0.00000,0.64858,1.62266,0.03674,1.00000,1.00000,0.01185,0.03866,0.01098,0.04125,0.00000
oracle_constraints,human_stop_constraint,0,14,0.92857,0.14286,0.07143,0.14286,0.00000,0.59259,1.82329,0.11037,1.00000,1.00000,0.00775,0.02730,0.00356,0.05906,0.07143
oracle_constraints,human_stop_constraint,1,14,1.00000,0.21429,0.00000,0.21429,0.00000,0.59863,1.50897,0.12758,1.00000,1.00000,0.00715,0.02537,0.00357,0.05701,0.00000
oracle_constraints,human_stop_constraint,2,14,1.00000,0.21429,0.00000,0.21429,0.00000,0.58894,1.57111,0.07078,1.00000,1.00000,0.00773,0.02745,0.00757,0.05786,0.00000
oracle_constraints,human_stop_constraint,3,14,1.00000,0.21429,0.14286,0.21429,0.00000,0.57557,1.78410,0.09322,1.00000,1.00000,0.00747,0.02646,0.01003,0.05987,0.00000
oracle_constraints,human_stop_constraint,4,14,1.00000,0.14286,0.07143,0.14286,0.00000,0.58752,1.73160,0.10058,1.00000,1.00000,0.00712,0.02530,0.00296,0.05563,0.00000
oracle_constraints,human_stop_constraint,5,14,1.00000,0.14286,0.07143,0.14286,0.00000,0.60759,1.62137,0.09134,1.00000,1.00000,0.00743,0.02610,0.00534,0.05786,0.00000
oracle_constraints,human_stop_constraint,6,14,1.00000,0.14286,0.14286,0.14286,0.00000,0.59067,1.84130,0.11600,1.00000,1.00000,0.00774,0.02721,0.00517,0.06058,0.00000
oracle_constraints,human_stop_constraint,7,14,1.00000,0.00000,0.00000,0.00000,0.00000,0.63539,1.34777,0.08355,1.00000,1.00000,0.00780,0.02745,0.00406,0.06112,0.00000
oracle_constraints,nominal_known_constraints,0,14,1.00000,0.07143,0.00000,0.07143,0.00000,0.86137,1.00658,1.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
oracle_constraints,nominal_known_constraints,1,14,1.00000,0.07143,0.00000,0.07143,0.00000,0.85846,1.02729,1.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
oracle_constraints,nominal_known_constraints,2,14,1.00000,0.00000,0.00000,0.00000,0.00000,0.88464,0.95490,1.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
oracle_constraints,nominal_known_constraints,3,14,1.00000,0.14286,0.07143,0.14286,0.00000,0.82341,1.27651,1.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
oracle_constraints,nominal_known_constraints,4,14,1.00000,0.00000,0.00000,0.00000,0.00000,0.87492,0.96121,1.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
oracle_constraints,nominal_known_constraints,5,14,1.00000,0.00000,0.00000,0.00000,0.00000,0.86158,0.99112,1.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
oracle_constraints,nominal_known_constraints,6,14,1.00000,0.00000,0.00000,0.00000,0.00000,0.87859,0.96604,1.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
oracle_constraints,nominal_known_constraints,7,14,1.00000,0.14286,0.07143,0.14286,0.00000,0.83652,1.09028,1.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
particle_constraint_belief,combined_abort_stress,0,14,0.78571,0.64286,0.50000,0.57143,0.00000,0.24140,4.58271,-0.00207,0.39796,0.25056,0.13474,0.15963,0.15438,0.23259,0.21429
particle_constraint_belief,combined_abort_stress,1,14,0.71429,0.42857,0.28571,0.35714,0.00000,0.27179,4.53173,0.00342,0.38231,0.23775,0.13206,0.14785,0.13746,0.21665,0.28571
particle_constraint_belief,combined_abort_stress,2,14,0.85714,0.28571,0.21429,0.21429,0.00000,0.32549,3.36542,0.01103,0.38633,0.24031,0.13009,0.14608,0.13742,0.21982,0.14286
particle_constraint_belief,combined_abort_stress,3,14,0.92857,0.35714,0.28571,0.35714,0.00000,0.32148,3.78011,0.00860,0.37513,0.23146,0.12904,0.15237,0.13564,0.21683,0.07143
particle_constraint_belief,combined_abort_stress,4,14,1.00000,0.21429,0.07143,0.14286,0.00000,0.40945,2.37291,0.01837,0.41697,0.26577,0.12163,0.13593,0.13045,0.20393,0.00000
particle_constraint_belief,combined_abort_stress,5,14,1.00000,0.42857,0.14286,0.28571,0.00000,0.32620,3.27740,0.01732,0.39539,0.24899,0.12786,0.15015,0.13295,0.21326,0.00000
particle_constraint_belief,combined_abort_stress,6,14,0.78571,0.42857,0.35714,0.42857,0.00000,0.28746,4.12280,0.00627,0.41154,0.26030,0.12930,0.14889,0.14922,0.22884,0.21429
particle_constraint_belief,combined_abort_stress,7,14,0.85714,0.28571,0.21429,0.21429,0.00000,0.35843,3.21396,0.01599,0.40470,0.25567,0.12575,0.14558,0.14246,0.21580,0.14286
particle_constraint_belief,force_limit_abort,0,14,1.00000,0.07143,0.00000,0.07143,0.00000,0.61194,1.46578,0.10871,0.38138,0.24576,0.05905,0.09914,0.05060,0.08714,0.00000
particle_constraint_belief,force_limit_abort,1,14,1.00000,0.00000,0.00000,0.00000,0.00000,0.61092,1.41283,0.14760,0.34119,0.21299,0.05666,0.08374,0.02601,0.07451,0.00000
particle_constraint_belief,force_limit_abort,2,14,1.00000,0.14286,0.00000,0.14286,0.00000,0.58850,1.59309,0.15863,0.34262,0.21283,0.05662,0.08471,0.02191,0.07553,0.00000
particle_constraint_belief,force_limit_abort,3,14,1.00000,0.14286,0.00000,0.14286,0.00000,0.59317,1.55204,0.14741,0.35419,0.21881,0.05831,0.09121,0.03865,0.08308,0.00000
particle_constraint_belief,force_limit_abort,4,14,1.00000,0.00000,0.00000,0.00000,0.00000,0.63628,1.34359,0.16180,0.37226,0.23877,0.05337,0.08583,0.02567,0.07509,0.00000
particle_constraint_belief,force_limit_abort,5,14,1.00000,0.00000,0.00000,0.00000,0.00000,0.63948,1.35163,0.14240,0.38105,0.23963,0.05341,0.07884,0.02839,0.07397,0.00000
particle_constraint_belief,force_limit_abort,6,14,1.00000,0.07143,0.00000,0.00000,0.00000,0.60706,1.51374,0.14724,0.38759,0.24751,0.05280,0.08317,0.03054,0.08156,0.00000
particle_constraint_belief,force_limit_abort,7,14,1.00000,0.00000,0.00000,0.00000,0.00000,0.64942,1.31179,0.16357,0.38831,0.24638,0.05200,0.08013,0.03477,0.07299,0.00000
particle_constraint_belief,hidden_wall_abort,0,14,0.92857,0.42857,0.28571,0.35714,0.00000,0.49427,2.34754,0.00972,0.33595,0.20295,0.08879,0.17386,0.13854,0.17147,0.07143
particle_constraint_belief,hidden_wall_abort,1,14,0.92857,0.42857,0.21429,0.35714,0.00000,0.44465,2.42794,0.01119,0.32603,0.19521,0.09063,0.17878,0.12090,0.17214,0.07143
particle_constraint_belief,hidden_wall_abort,2,14,1.00000,0.35714,0.07143,0.28571,0.00000,0.55246,1.79910,0.01559,0.35583,0.21754,0.08719,0.17467,0.12642,0.16960,0.00000
particle_constraint_belief,hidden_wall_abort,3,14,1.00000,0.21429,0.14286,0.14286,0.00000,0.53779,1.82440,0.01909,0.35458,0.21620,0.08278,0.16715,0.10842,0.15790,0.00000
particle_constraint_belief,hidden_wall_abort,4,14,1.00000,0.21429,0.07143,0.07143,0.00000,0.58388,1.65389,0.02627,0.35346,0.21570,0.08154,0.16011,0.11492,0.15371,0.00000
particle_constraint_belief,hidden_wall_abort,5,14,1.00000,0.07143,0.07143,0.00000,0.00000,0.57173,1.61789,0.03029,0.36655,0.22515,0.08114,0.16337,0.10131,0.15321,0.00000
particle_constraint_belief,hidden_wall_abort,6,14,1.00000,0.42857,0.14286,0.21429,0.00000,0.51892,1.96939,0.01418,0.35700,0.21790,0.08326,0.16617,0.11460,0.16152,0.00000
particle_constraint_belief,hidden_wall_abort,7,14,1.00000,0.14286,0.07143,0.14286,0.00000,0.61242,1.75783,0.02798,0.37138,0.22885,0.07960,0.15848,0.11010,0.15009,0.00000
particle_constraint_belief,human_stop_constraint,0,14,1.00000,0.14286,0.00000,0.07143,0.00000,0.55902,1.59919,0.13069,0.36259,0.22853,0.06890,0.10021,0.04643,0.10254,0.00000
particle_constraint_belief,human_stop_constraint,1,14,1.00000,0.00000,0.00000,0.00000,0.00000,0.57401,1.49300,0.15806,0.36606,0.22723,0.06647,0.09391,0.05213,0.09643,0.00000
particle_constraint_belief,human_stop_constraint,2,14,1.00000,0.21429,0.07143,0.14286,0.00000,0.48683,2.06150,0.12003,0.37614,0.23448,0.08020,0.13303,0.05921,0.13464,0.00000
particle_constraint_belief,human_stop_constraint,3,14,1.00000,0.28571,0.14286,0.14286,0.00000,0.45280,2.40489,0.11231,0.37926,0.23646,0.07144,0.10486,0.06011,0.11161,0.00000
particle_constraint_belief,human_stop_constraint,4,14,1.00000,0.21429,0.00000,0.07143,0.00000,0.53081,1.77362,0.10265,0.35466,0.21868,0.06481,0.09491,0.04154,0.09544,0.00000
particle_constraint_belief,human_stop_constraint,5,14,1.00000,0.28571,0.07143,0.14286,0.00000,0.51656,1.88368,0.12422,0.34013,0.20959,0.06416,0.08631,0.05671,0.09031,0.00000
particle_constraint_belief,human_stop_constraint,6,14,1.00000,0.14286,0.00000,0.07143,0.00000,0.52079,1.80483,0.16241,0.39549,0.24922,0.06981,0.10463,0.04476,0.11433,0.00000
particle_constraint_belief,human_stop_constraint,7,14,1.00000,0.21429,0.00000,0.14286,0.00000,0.52888,1.76368,0.12737,0.38938,0.24497,0.06807,0.09685,0.04729,0.10094,0.00000
particle_constraint_belief,nominal_known_constraints,0,14,1.00000,0.00000,0.00000,0.00000,0.00000,0.84463,1.00899,1.00000,0.71429,0.71429,0.00670,0.02730,0.00790,0.00821,0.00000
particle_constraint_belief,nominal_known_constraints,1,14,1.00000,0.00000,0.00000,0.00000,0.00000,0.87303,0.97114,1.00000,0.85714,0.85714,0.00313,0.01889,0.00342,0.00375,0.00000
particle_constraint_belief,nominal_known_constraints,2,14,1.00000,0.00000,0.00000,0.00000,0.00000,0.88921,0.94981,1.00000,0.92857,0.92857,0.00207,0.01498,0.00000,0.00263,0.00000
particle_constraint_belief,nominal_known_constraints,3,14,1.00000,0.00000,0.00000,0.00000,0.00000,0.87030,0.97263,1.00000,0.71429,0.71429,0.00593,0.02646,0.00557,0.00714,0.00000
particle_constraint_belief,nominal_known_constraints,4,14,1.00000,0.00000,0.00000,0.00000,0.00000,0.85533,0.98752,1.00000,0.85714,0.85714,0.00281,0.01884,0.00303,0.00312,0.00000
particle_constraint_belief,nominal_known_constraints,5,14,1.00000,0.00000,0.00000,0.00000,0.00000,0.84663,1.00929,1.00000,0.57143,0.57143,0.00950,0.03533,0.00634,0.01232,0.00000
particle_constraint_belief,nominal_known_constraints,6,14,1.00000,0.00000,0.00000,0.00000,0.00000,0.87846,0.96616,1.00000,0.92857,0.92857,0.00169,0.01579,0.00019,0.00170,0.00000
particle_constraint_belief,nominal_known_constraints,7,14,1.00000,0.00000,0.00000,0.00000,0.00000,0.84220,1.02646,1.00000,0.71429,0.71429,0.00696,0.02866,0.00745,0.00897,0.00000
risk_filter_uncertainty,combined_abort_stress,0,14,0.35714,0.92857,0.85714,0.85714,0.00000,0.12899,5.64984,-0.01419,0.43086,0.27627,0.10962,0.11270,0.21088,0.16656,0.64286
risk_filter_uncertainty,combined_abort_stress,1,14,0.50000,0.78571,0.71429,0.78571,0.00000,0.21174,4.87065,-0.01053,0.39928,0.25131,0.10759,0.10559,0.21271,0.14732,0.50000
risk_filter_uncertainty,combined_abort_stress,2,14,0.42857,0.78571,0.71429,0.64286,0.00000,0.17848,4.98838,-0.00897,0.41223,0.26170,0.10748,0.11043,0.19127,0.15558,0.57143
risk_filter_uncertainty,combined_abort_stress,3,14,0.42857,0.78571,0.71429,0.78571,0.00000,0.19646,4.57845,-0.01018,0.39561,0.24751,0.10610,0.11206,0.20159,0.14745,0.57143
risk_filter_uncertainty,combined_abort_stress,4,14,0.64286,0.57143,0.42857,0.57143,0.00000,0.30423,3.73886,-0.00053,0.42488,0.27391,0.10218,0.10210,0.17527,0.14420,0.35714
risk_filter_uncertainty,combined_abort_stress,5,14,0.42857,0.85714,0.71429,0.85714,0.00000,0.18158,4.75656,-0.01221,0.41323,0.26135,0.10694,0.11120,0.20943,0.15746,0.57143
risk_filter_uncertainty,combined_abort_stress,6,14,0.57143,0.78571,0.57143,0.57143,0.00000,0.22814,4.33619,-0.00467,0.42316,0.26950,0.10405,0.10643,0.17767,0.15067,0.42857
risk_filter_uncertainty,combined_abort_stress,7,14,0.64286,0.78571,0.64286,0.57143,0.00000,0.22935,4.43945,-0.00895,0.43066,0.27670,0.10193,0.10883,0.18427,0.15147,0.35714
risk_filter_uncertainty,force_limit_abort,0,14,1.00000,0.00000,0.00000,0.00000,0.00000,0.66866,1.27776,0.09211,0.38280,0.24531,0.05123,0.10938,0.11062,0.05875,0.00000
risk_filter_uncertainty,force_limit_abort,1,14,1.00000,0.14286,0.00000,0.14286,0.00000,0.63808,1.44518,0.12498,0.35741,0.22534,0.05156,0.10384,0.10531,0.05339,0.00000
risk_filter_uncertainty,force_limit_abort,2,14,1.00000,0.07143,0.00000,0.07143,0.00000,0.66444,1.35023,0.15168,0.33662,0.21084,0.05140,0.10307,0.10584,0.05322,0.00000
risk_filter_uncertainty,force_limit_abort,3,14,1.00000,0.00000,0.00000,0.00000,0.00000,0.66879,1.27525,0.14788,0.35728,0.22303,0.05189,0.10673,0.10310,0.05295,0.00000
risk_filter_uncertainty,force_limit_abort,4,14,1.00000,0.07143,0.00000,0.07143,0.00000,0.65686,1.33640,0.12949,0.36858,0.23708,0.04995,0.10400,0.10191,0.05250,0.00000
risk_filter_uncertainty,force_limit_abort,5,14,1.00000,0.14286,0.00000,0.14286,0.00000,0.65671,1.37369,0.11645,0.35399,0.21937,0.04975,0.10157,0.10823,0.05022,0.00000
risk_filter_uncertainty,force_limit_abort,6,14,1.00000,0.07143,0.07143,0.07143,0.00000,0.65618,1.42463,0.13057,0.40771,0.26582,0.04737,0.10725,0.10298,0.05576,0.00000
risk_filter_uncertainty,force_limit_abort,7,14,1.00000,0.07143,0.00000,0.07143,0.00000,0.66957,1.31505,0.14641,0.36129,0.22684,0.04935,0.10363,0.10334,0.05098,0.00000
risk_filter_uncertainty,hidden_wall_abort,0,14,0.78571,0.35714,0.35714,0.28571,0.00000,0.49978,2.37177,0.01019,0.41701,0.26446,0.06346,0.15112,0.16460,0.10607,0.21429
risk_filter_uncertainty,hidden_wall_abort,1,14,0.92857,0.64286,0.42857,0.35714,0.00000,0.46500,2.37424,0.00032,0.41287,0.26114,0.06743,0.15934,0.14992,0.11629,0.07143
