seed,scenario,layout_id,split,evidence_id,aborted,success,reason,trace_points,path_length,force_proxy,violation,start_x,start_y,goal_x,goal_y,abort_x,abort_y,direction_x,direction_y
1,4001,combined_abort_stress_1_4001_0,combined_abort_stress,probe_07,1,0,collision_margin,47,1.06460,1.04631,0,0.10000,0.86000,0.91000,0.22800,0.50696,0.45581,0.78510,-0.61937
1,4001,combined_abort_stress_1_4001_0,combined_abort_stress,probe_08,1,0,unstable_slip,28,0.64376,0.98826,0,0.16000,0.56800,0.86000,0.47633,0.49894,0.50882,0.93811,-0.34634
1,4001,combined_abort_stress_1_4001_0,combined_abort_stress,probe_09,1,0,collision_margin,32,0.74074,1.07985,0,0.07000,0.42020,0.93000,0.43790,0.50709,0.38522,0.92884,-0.37049
1,4001,combined_abort_stress_1_4001_0,combined_abort_stress,probe_10,1,0,visible_collision,20,0.46510,1.00000,1,0.12000,0.14000,0.88000,0.84000,0.31936,0.23587,-0.54689,0.83721
1,4002,combined_abort_stress_1_4002_0,combined_abort_stress,probe_00,1,0,collision_margin,26,0.44583,0.96567,0,0.07934,0.45705,0.91308,0.48832,0.41141,0.46252,0.90540,-0.42457
1,4002,combined_abort_stress_1_4002_0,combined_abort_stress,probe_01,1,0,human_stop,29,0.67158,0.94500,0,0.07000,0.64259,0.93000,0.63270,0.42881,0.65205,0.90857,-0.41773
1,4002,combined_abort_stress_1_4002_0,combined_abort_stress,probe_02,1,0,collision_margin,25,0.54010,1.18787,1,0.12000,0.14000,0.88000,0.29600,0.40987,0.20387,0.93181,-0.36296
1,4002,combined_abort_stress_1_4002_0,combined_abort_stress,probe_03,1,0,fixture_snag,29,0.63400,1.57501,1,0.10000,0.86000,0.91000,0.70400,0.44177,0.78981,0.79695,0.60405
1,4002,combined_abort_stress_1_4002_0,combined_abort_stress,probe_04,1,0,force_limit,25,0.45772,1.43500,1,0.16000,0.77200,0.86000,0.19530,0.40331,0.56533,0.93455,-0.35583
1,4002,combined_abort_stress_1_4002_0,combined_abort_stress,probe_05,1,0,fixture_snag,29,0.63538,1.59685,1,0.07000,0.80891,0.93000,0.85554,0.44267,0.78800,0.89682,-0.44239
1,4002,combined_abort_stress_1_4002_0,combined_abort_stress,probe_06,1,0,visible_collision,17,0.37980,1.00000,1,0.12000,0.14000,0.88000,0.56800,0.28809,0.25702,-0.22410,0.97457
1,4002,combined_abort_stress_1_4002_0,combined_abort_stress,probe_07,1,0,force_limit,36,0.84133,1.11760,1,0.10000,0.86000,0.91000,0.16000,0.39586,0.53918,0.48047,-0.87701
1,4002,combined_abort_stress_1_4002_0,combined_abort_stress,probe_08,1,0,force_limit,20,0.43779,1.42318,1,0.16000,0.43200,0.86000,0.61992,0.40437,0.50718,0.71934,-0.69466
1,4002,combined_abort_stress_1_4002_0,combined_abort_stress,probe_09,1,0,force_limit,28,0.73172,1.64910,1,0.07000,0.46671,0.93000,0.51664,0.42074,0.47146,0.99789,0.06499
1,4002,combined_abort_stress_1_4002_0,combined_abort_stress,probe_10,1,0,collision_margin,26,0.52790,1.40335,1,0.12000,0.14000,0.88000,0.22800,0.41643,0.20525,0.92422,-0.38187
1,4003,combined_abort_stress_1_4003_0,combined_abort_stress,probe_00,1,0,fixture_snag,28,0.61534,1.57795,1,0.06542,0.78925,0.92335,0.84000,0.44422,0.78342,-0.92965,-0.36844
1,4003,combined_abort_stress_1_4003_0,combined_abort_stress,probe_01,1,0,collision_margin,30,0.64213,1.42313,1,0.07000,0.38210,0.93000,0.45695,0.44452,0.39065,0.97570,-0.21912
1,4003,combined_abort_stress_1_4003_0,combined_abort_stress,probe_02,1,0,visible_collision,15,0.32595,1.00000,1,0.12000,0.14000,0.88000,0.84000,0.26534,0.23720,-0.27068,-0.96267
1,4003,combined_abort_stress_1_4003_0,combined_abort_stress,probe_03,1,0,collision_margin,39,0.84923,1.19383,1,0.10000,0.86000,0.91000,0.22800,0.43429,0.52503,-0.00703,-0.99998
1,4003,combined_abort_stress_1_4003_0,combined_abort_stress,probe_04,1,0,collision_margin,24,0.58385,1.67553,1,0.16000,0.36400,0.86000,0.59595,0.45113,0.43695,0.98936,-0.14547
1,4003,combined_abort_stress_1_4003_0,combined_abort_stress,probe_05,1,0,collision_margin,29,0.65213,0.98097,0,0.07000,0.55931,0.93000,0.57234,0.44321,0.57948,0.98050,-0.19653
1,4003,combined_abort_stress_1_4003_0,combined_abort_stress,probe_06,1,0,collision_margin,28,0.50421,1.08021,0,0.12000,0.14000,0.88000,0.29600,0.43886,0.18954,0.96430,0.26483
1,4003,combined_abort_stress_1_4003_0,combined_abort_stress,probe_07,1,0,collision_margin,40,0.83469,1.27187,1,0.10000,0.86000,0.91000,0.16000,0.43710,0.50739,0.74349,-0.66875
1,4003,combined_abort_stress_1_4003_0,combined_abort_stress,probe_08,1,0,collision_margin,31,0.55743,1.15232,1,0.16000,0.77200,0.86000,0.17750,0.43328,0.51441,0.32344,-0.94625
1,4003,combined_abort_stress_1_4003_0,combined_abort_stress,probe_09,1,0,visible_collision,46,1.03651,1.00000,1,0.07000,0.66741,0.93000,0.62030,0.67379,0.69587,0.38026,0.92488
1,4003,combined_abort_stress_1_4003_0,combined_abort_stress,probe_10,1,0,visible_collision,16,0.33553,1.00000,1,0.12000,0.14000,0.88000,0.50000,0.28139,0.24541,0.86872,0.49530
1,4004,combined_abort_stress_1_4004_0,combined_abort_stress,probe_00,1,0,human_stop,27,0.51427,0.94500,0,0.07921,0.44741,0.91951,0.32955,0.39632,0.39803,0.99713,0.07576
1,4004,combined_abort_stress_1_4004_0,combined_abort_stress,probe_01,1,0,collision_margin,32,0.77699,1.01596,0,0.07000,0.24878,0.93000,0.21761,0.48097,0.24083,0.94915,-0.31483
1,4004,combined_abort_stress_1_4004_0,combined_abort_stress,probe_02,1,0,visible_collision,14,0.33265,1.00000,1,0.12000,0.14000,0.88000,0.16000,0.25295,0.14475,0.99741,-0.07189
1,4004,combined_abort_stress_1_4004_0,combined_abort_stress,probe_03,1,0,fixture_snag,30,0.69190,1.30950,1,0.10000,0.86000,0.91000,0.84000,0.48886,0.86013,0.81995,-0.57243
1,4004,combined_abort_stress_1_4004_0,combined_abort_stress,probe_04,1,0,human_stop,30,0.52407,0.94500,0,0.16000,0.63600,0.86000,0.34887,0.47760,0.47964,0.96952,-0.24499
1,4004,combined_abort_stress_1_4004_0,combined_abort_stress,probe_05,1,0,collision_margin,33,0.76301,1.08188,0,0.07000,0.24925,0.93000,0.31937,0.48311,0.24216,0.99687,-0.07905
1,4004,combined_abort_stress_1_4004_0,combined_abort_stress,probe_06,1,0,visible_collision,16,0.29728,1.00000,1,0.12000,0.14000,0.88000,0.50000,0.26231,0.22528,0.80985,0.58664
1,4004,combined_abort_stress_1_4004_0,combined_abort_stress,probe_07,1,0,fixture_snag,34,0.69148,1.03710,0,0.10000,0.86000,0.91000,0.77200,0.49344,0.78779,0.75585,0.65474
1,4004,combined_abort_stress_1_4004_0,combined_abort_stress,probe_08,1,0,human_stop,29,0.53123,0.94500,0,0.16000,0.70400,0.86000,0.26056,0.42103,0.46348,0.50868,-0.86095
1,4004,combined_abort_stress_1_4004_0,combined_abort_stress,probe_09,1,0,human_stop,25,0.54085,0.94500,0,0.07000,0.40992,0.93000,0.44304,0.38518,0.42111,0.92221,-0.38669
1,4004,combined_abort_stress_1_4004_0,combined_abort_stress,probe_10,1,0,human_stop,31,0.67246,0.94500,0,0.12000,0.14000,0.88000,0.56800,0.41550,0.36136,0.98110,0.19349
1,4005,combined_abort_stress_1_4005_0,combined_abort_stress,probe_00,1,0,collision_margin,27,0.48465,1.14330,0,0.08239,0.47376,0.91636,0.50207,0.43289,0.48864,0.99916,-0.04104
1,4005,combined_abort_stress_1_4005_0,combined_abort_stress,probe_01,1,0,collision_margin,28,0.61103,0.99557,0,0.07000,0.47372,0.93000,0.51314,0.42751,0.47216,0.99742,-0.07175
1,4005,combined_abort_stress_1_4005_0,combined_abort_stress,probe_02,1,0,collision_margin,25,0.52823,1.09395,0,0.12000,0.14000,0.88000,0.43200,0.41744,0.22027,0.40475,0.91443
1,4005,combined_abort_stress_1_4005_0,combined_abort_stress,probe_03,1,0,fixture_snag,26,0.52361,1.25246,1,0.10000,0.86000,0.91000,0.84000,0.41935,0.85913,0.99826,-0.05902
1,4005,combined_abort_stress_1_4005_0,combined_abort_stress,probe_04,1,0,collision_margin,28,0.55254,1.16040,1,0.16000,0.16000,0.86000,0.79775,0.42680,0.36128,0.85621,0.51662
1,4005,combined_abort_stress_1_4005_0,combined_abort_stress,probe_05,1,0,human_stop,40,1.00477,0.94500,0,0.07000,0.62802,0.93000,0.74199,0.54042,0.71862,0.99676,-0.08046
1,4005,combined_abort_stress_1_4005_0,combined_abort_stress,probe_06,1,0,collision_margin,32,0.61871,1.15093,1,0.12000,0.14000,0.88000,0.77200,0.42542,0.34032,0.70653,0.70769
1,4005,combined_abort_stress_1_4005_0,combined_abort_stress,probe_07,1,0,fixture_snag,28,0.53324,1.11493,0,0.10000,0.86000,0.91000,0.63600,0.41816,0.80932,0.99947,0.03254
1,4005,combined_abort_stress_1_4005_0,combined_abort_stress,probe_08,1,0,collision_margin,23,0.55591,1.23582,1,0.16000,0.56800,0.86000,0.45704,0.43693,0.51191,0.48571,-0.87412
1,4005,combined_abort_stress_1_4005_0,combined_abort_stress,probe_09,1,0,visible_collision,16,0.43482,1.00000,1,0.07000,0.26495,0.93000,0.31152,0.26544,0.25434,0.72287,0.69099
1,4005,combined_abort_stress_1_4005_0,combined_abort_stress,probe_10,1,0,collision_margin,26,0.60087,1.40728,1,0.12000,0.14000,0.88000,0.22800,0.42599,0.20028,0.56765,0.82327
1,4006,combined_abort_stress_1_4006_0,combined_abort_stress,probe_00,1,0,collision_margin,34,0.68522,1.15550,1,0.07303,0.44518,0.91724,0.42435,0.52078,0.42062,0.98785,0.15539
1,4006,combined_abort_stress_1_4006_0,combined_abort_stress,probe_01,1,0,visible_collision,15,0.35908,1.00000,1,0.07000,0.27831,0.93000,0.30484,0.25293,0.29645,0.42918,0.90322
1,4006,combined_abort_stress_1_4006_0,combined_abort_stress,probe_02,1,0,visible_collision,17,0.38411,1.00000,1,0.12000,0.14000,0.88000,0.77200,0.28873,0.29000,0.83470,0.55070
1,4006,combined_abort_stress_1_4006_0,combined_abort_stress,probe_03,1,0,fixture_snag,32,0.71316,1.31572,1,0.10000,0.86000,0.91000,0.70400,0.47442,0.78582,0.78442,-0.62022
1,4006,combined_abort_stress_1_4006_0,combined_abort_stress,probe_04,1,0,force_limit,17,0.37098,1.45003,1,0.16000,0.63600,0.86000,0.37668,0.34073,0.57741,0.87456,-0.48492
1,4006,combined_abort_stress_1_4006_0,combined_abort_stress,probe_05,1,0,collision_margin,37,0.80751,1.83203,1,0.07000,0.37971,0.93000,0.45814,0.54245,0.42703,0.99232,-0.12367
1,4006,combined_abort_stress_1_4006_0,combined_abort_stress,probe_06,1,0,collision_margin,29,0.70932,1.14249,0,0.12000,0.14000,0.88000,0.16000,0.48505,0.14389,0.91074,-0.41298
1,4006,combined_abort_stress_1_4006_0,combined_abort_stress,probe_07,1,0,force_limit,31,0.78296,1.31747,1,0.10000,0.86000,0.91000,0.22800,0.37156,0.57760,0.15068,-0.98858
1,4006,combined_abort_stress_1_4006_0,combined_abort_stress,probe_08,1,0,force_limit,21,0.45212,1.71955,1,0.16000,0.50000,0.86000,0.50434,0.42605,0.52775,0.66157,0.74989
1,4006,combined_abort_stress_1_4006_0,combined_abort_stress,probe_09,1,0,fixture_snag,32,0.71056,1.35878,1,0.07000,0.81159,0.93000,0.85420,0.47762,0.81702,0.77742,-0.62898
1,4006,combined_abort_stress_1_4006_0,combined_abort_stress,probe_10,1,0,collision_margin,30,0.68010,1.02332,0,0.12000,0.14000,0.88000,0.36400,0.48848,0.19950,0.65653,-0.75430
1,4007,combined_abort_stress_1_4007_0,combined_abort_stress,probe_00,1,0,collision_margin,34,0.71899,1.27480,1,0.07313,0.39589,0.90875,0.30396,0.49537,0.34526,-0.95830,-0.28578
1,4007,combined_abort_stress_1_4007_0,combined_abort_stress,probe_01,1,0,collision_margin,34,0.77500,1.66919,1,0.07000,0.39459,0.93000,0.45070,0.50712,0.38599,0.95832,-0.28571
1,4007,combined_abort_stress_1_4007_0,combined_abort_stress,probe_02,1,0,collision_margin,31,0.63971,1.13355,0,0.12000,0.14000,0.88000,0.36400,0.49228,0.18579,0.88092,-0.47327
1,4007,combined_abort_stress_1_4007_0,combined_abort_stress,probe_03,1,0,fixture_snag,31,0.77840,1.06969,0,0.10000,0.86000,0.91000,0.77200,0.48154,0.84319,0.80487,-0.59345
1,4007,combined_abort_stress_1_4007_0,combined_abort_stress,probe_04,1,0,collision_margin,28,0.51804,1.17261,1,0.16000,0.56800,0.86000,0.44135,0.49096,0.51417,0.98822,0.15303
1,4007,combined_abort_stress_1_4007_0,combined_abort_stress,probe_05,1,0,fixture_snag,33,0.75071,1.36030,1,0.07000,0.82802,0.93000,0.84599,0.48893,0.82919,0.89138,-0.45325
1,4007,combined_abort_stress_1_4007_0,combined_abort_stress,probe_06,1,0,collision_margin,29,0.64533,1.27523,1,0.12000,0.14000,0.88000,0.16000,0.49700,0.13419,0.08492,-0.99639
1,4007,combined_abort_stress_1_4007_0,combined_abort_stress,probe_07,1,0,fixture_snag,33,0.95471,1.59676,1,0.10000,0.86000,0.91000,0.63600,0.49524,0.82074,0.78165,0.62372
1,4007,combined_abort_stress_1_4007_0,combined_abort_stress,probe_08,1,0,collision_margin,32,0.80638,1.10423,0,0.16000,0.29600,0.86000,0.67241,0.48891,0.50909,0.67125,0.74123
1,4007,combined_abort_stress_1_4007_0,combined_abort_stress,probe_09,1,0,collision_margin,33,0.73586,1.03562,0,0.07000,0.51104,0.93000,0.49448,0.48668,0.52579,0.97531,0.22085
1,4007,combined_abort_stress_1_4007_0,combined_abort_stress,probe_10,1,0,collision_margin,36,0.71563,1.02217,0,0.12000,0.14000,0.88000,0.70400,0.48760,0.35167,-0.52300,0.85233
1,4008,combined_abort_stress_1_4008_0,combined_abort_stress,probe_00,1,0,fixture_snag,34,0.72240,1.08909,0,0.07701,0.82000,0.90765,0.84000,0.48231,0.77726,0.84205,-0.53939
1,4008,combined_abort_stress_1_4008_0,combined_abort_stress,probe_01,1,0,fixture_snag,34,0.81074,1.36664,1,0.07000,0.84275,0.93000,0.83862,0.49486,0.87907,0.96843,0.24930
1,4008,combined_abort_stress_1_4008_0,combined_abort_stress,probe_02,1,0,collision_margin,33,0.67194,1.10330,0,0.12000,0.14000,0.88000,0.36400,0.51336,0.19968,0.75552,-0.65513
1,4008,combined_abort_stress_1_4008_0,combined_abort_stress,probe_03,1,0,fixture_snag,33,0.65351,1.31080,1,0.10000,0.86000,0.91000,0.77200,0.48976,0.79546,0.99121,-0.13233
1,4008,combined_abort_stress_1_4008_0,combined_abort_stress,probe_04,1,0,visible_collision,16,0.34589,1.00000,1,0.16000,0.16000,0.86000,0.79367,0.32649,0.23702,0.73925,0.67343
1,4008,combined_abort_stress_1_4008_0,combined_abort_stress,probe_05,1,0,force_limit,28,0.61852,1.32452,1,0.07000,0.72872,0.93000,0.69164,0.44373,0.72011,0.45794,-0.88898
1,4008,combined_abort_stress_1_4008_0,combined_abort_stress,probe_06,1,0,visible_collision,21,0.50600,1.00000,1,0.12000,0.14000,0.88000,0.63600,0.32604,0.24454,0.80255,0.59658
1,4008,combined_abort_stress_1_4008_0,combined_abort_stress,probe_07,1,0,fixture_snag,35,0.83844,1.49746,1,0.10000,0.86000,0.91000,0.56800,0.49334,0.74457,0.79915,-0.60113
1,4008,combined_abort_stress_1_4008_0,combined_abort_stress,probe_08,1,0,fixture_snag,30,0.54804,1.09466,0,0.16000,0.29600,0.86000,0.67468,0.47154,0.50857,0.90730,-0.42049
1,4008,combined_abort_stress_1_4008_0,combined_abort_stress,probe_09,1,0,fixture_snag,32,0.68054,1.21040,1,0.07000,0.52429,0.93000,0.48785,0.47560,0.52227,0.99997,-0.00744
1,4008,combined_abort_stress_1_4008_0,combined_abort_stress,probe_10,1,0,collision_margin,34,0.68831,1.85967,1,0.12000,0.14000,0.88000,0.22800,0.53949,0.21052,0.99331,0.11546
2,0,nominal_known_constraints_2_0_0,nominal_known_constraints,probe_00,0,1,none,68,0.94581,0.00000,0,0.07688,0.29242,0.91400,0.22368,0.90330,0.22436,0.98078,0.19512
2,0,nominal_known_constraints_2_0_0,nominal_known_constraints,probe_01,0,1,none,68,0.97238,0.00000,0,0.07000,0.84870,0.93000,0.83565,0.94330,0.82066,0.95537,0.29542
2,0,nominal_known_constraints_2_0_0,nominal_known_constraints,probe_02,0,1,none,73,1.00189,0.00000,0,0.12000,0.14000,0.88000,0.50000,0.87943,0.51163,0.82039,0.57180
2,0,nominal_known_constraints_2_0_0,nominal_known_constraints,probe_03,0,1,none,89,1.19083,0.00000,0,0.10000,0.86000,0.91000,0.16000,0.90505,0.17097,0.99792,0.06449
2,0,nominal_known_constraints_2_0_0,nominal_known_constraints,probe_04,0,1,none,70,0.95608,0.00000,0,0.16000,0.33000,0.86000,0.76471,0.85649,0.77713,0.64116,0.76741
2,1,nominal_known_constraints_2_1_0,nominal_known_constraints,probe_00,0,1,none,69,1.00115,0.00000,0,0.08045,0.73711,0.92126,0.63356,0.93015,0.64792,0.67355,-0.73914
2,1,nominal_known_constraints_2_1_0,nominal_known_constraints,probe_01,0,1,none,68,0.96075,0.00000,0,0.07000,0.14495,0.93000,0.16752,0.93736,0.17346,0.85624,0.51658
2,1,nominal_known_constraints_2_1_0,nominal_known_constraints,probe_02,0,1,none,66,0.92160,0.00000,0,0.12000,0.14000,0.88000,0.33000,0.87911,0.33188,0.50341,0.86405
2,1,nominal_known_constraints_2_1_0,nominal_known_constraints,probe_03,0,1,none,70,0.96377,0.00000,0,0.10000,0.86000,0.91000,0.67000,0.90755,0.66567,0.44964,-0.89321
2,1,nominal_known_constraints_2_1_0,nominal_known_constraints,probe_04,0,1,none,53,0.76869,0.00000,0,0.16000,0.50000,0.86000,0.50543,0.85918,0.50979,0.87274,0.48818
2,2,nominal_known_constraints_2_2_0,nominal_known_constraints,probe_00,0,1,none,67,0.95159,0.00000,0,0.07118,0.39312,0.92131,0.39006,0.93057,0.38194,0.98392,0.17863
2,2,nominal_known_constraints_2_2_0,nominal_known_constraints,probe_01,0,1,none,71,1.00580,0.00000,0,0.07000,0.19514,0.93000,0.14243,0.93276,0.14358,0.75885,0.65126
2,2,nominal_known_constraints_2_2_0,nominal_known_constraints,probe_02,0,1,none,66,0.96933,0.00000,0,0.12000,0.14000,0.88000,0.33000,0.89029,0.32239,0.84408,0.53621
2,2,nominal_known_constraints_2_2_0,nominal_known_constraints,probe_03,0,1,none,76,1.06028,0.00000,0,0.10000,0.86000,0.91000,0.50000,0.90538,0.51460,0.05234,-0.99863
2,2,nominal_known_constraints_2_2_0,nominal_known_constraints,probe_04,0,1,none,81,1.11600,0.00000,0,0.16000,0.84000,0.86000,0.12000,0.85434,0.11904,0.48771,-0.87301
2,3,nominal_known_constraints_2_3_0,nominal_known_constraints,probe_00,0,1,none,66,0.95214,0.00000,0,0.07581,0.64873,0.91779,0.62937,0.90642,0.61816,0.99999,-0.00456
2,3,nominal_known_constraints_2_3_0,nominal_known_constraints,probe_01,0,1,none,68,0.94964,0.00000,0,0.07000,0.65193,0.93000,0.67904,0.93192,0.66845,0.66397,0.74776
2,3,nominal_known_constraints_2_3_0,nominal_known_constraints,probe_02,0,1,none,66,0.92988,0.00000,0,0.12000,0.14000,0.88000,0.33000,0.87810,0.32914,0.68249,0.73090
2,3,nominal_known_constraints_2_3_0,nominal_known_constraints,probe_03,0,1,none,76,1.07823,0.00000,0,0.10000,0.86000,0.91000,0.50000,0.91229,0.50921,0.77903,-0.62698
2,3,nominal_known_constraints_2_3_0,nominal_known_constraints,probe_04,0,1,none,78,1.06674,0.00000,0,0.16000,0.84000,0.86000,0.18246,0.85448,0.16623,0.79319,-0.60898
2,4,nominal_known_constraints_2_4_0,nominal_known_constraints,probe_00,0,1,none,69,0.97215,0.00000,0,0.06645,0.27748,0.91199,0.28253,0.90870,0.27197,0.49661,0.86797
2,4,nominal_known_constraints_2_4_0,nominal_known_constraints,probe_01,0,1,none,72,0.99679,0.00000,0,0.07000,0.24619,0.93000,0.37190,0.92974,0.37659,0.67916,0.73399
2,4,nominal_known_constraints_2_4_0,nominal_known_constraints,probe_02,0,1,none,60,0.83173,0.00000,0,0.12000,0.14000,0.88000,0.16000,0.88068,0.17390,0.13518,0.99082
2,4,nominal_known_constraints_2_4_0,nominal_known_constraints,probe_03,0,1,none,64,0.92056,0.00000,0,0.10000,0.86000,0.91000,0.84000,0.90500,0.82417,0.84099,-0.54105
2,4,nominal_known_constraints_2_4_0,nominal_known_constraints,probe_04,0,1,none,53,0.74229,0.00000,0,0.16000,0.50000,0.86000,0.50312,0.85658,0.51122,0.95322,0.30229
2,5,nominal_known_constraints_2_5_0,nominal_known_constraints,probe_00,0,1,none,67,0.95340,0.00000,0,0.07608,0.62488,0.91743,0.57519,0.90844,0.57131,0.99911,-0.04212
2,5,nominal_known_constraints_2_5_0,nominal_known_constraints,probe_01,0,1,none,67,0.96564,0.00000,0,0.07000,0.33103,0.93000,0.32948,0.93461,0.32553,0.98938,-0.14532
2,5,nominal_known_constraints_2_5_0,nominal_known_constraints,probe_02,0,1,none,85,1.16734,0.00000,0,0.12000,0.14000,0.88000,0.84000,0.88310,0.82118,0.69720,0.71688
2,5,nominal_known_constraints_2_5_0,nominal_known_constraints,probe_03,0,1,none,70,0.99380,0.00000,0,0.10000,0.86000,0.91000,0.67000,0.91734,0.67322,0.60660,-0.79501
2,5,nominal_known_constraints_2_5_0,nominal_known_constraints,probe_04,0,1,none,55,0.75406,0.00000,0,0.16000,0.50000,0.86000,0.46690,0.86369,0.45605,0.93944,-0.34272
2,6,nominal_known_constraints_2_6_0,nominal_known_constraints,probe_00,0,1,none,68,0.96741,0.00000,0,0.07624,0.54709,0.91640,0.62811,0.90635,0.62055,0.84304,0.53786
2,6,nominal_known_constraints_2_6_0,nominal_known_constraints,probe_01,0,1,none,67,0.98833,0.00000,0,0.07000,0.32504,0.93000,0.33248,0.93912,0.32701,0.97167,0.23636
2,6,nominal_known_constraints_2_6_0,nominal_known_constraints,probe_02,0,1,none,85,1.15366,0.00000,0,0.12000,0.14000,0.88000,0.84000,0.88658,0.83089,0.16327,0.98658
2,6,nominal_known_constraints_2_6_0,nominal_known_constraints,probe_03,0,1,none,76,1.03924,0.00000,0,0.10000,0.86000,0.91000,0.50000,0.90461,0.51248,0.77289,-0.63454
2,6,nominal_known_constraints_2_6_0,nominal_known_constraints,probe_04,0,1,none,65,0.93399,0.00000,0,0.16000,0.67000,0.86000,0.35894,0.85640,0.35993,0.91334,-0.40720
2,7,nominal_known_constraints_2_7_0,nominal_known_constraints,probe_00,0,1,none,67,0.96869,0.00000,0,0.06574,0.82000,0.92401,0.84000,0.93238,0.83346,0.99812,0.06130
2,7,nominal_known_constraints_2_7_0,nominal_known_constraints,probe_01,0,1,none,67,0.95839,0.00000,0,0.07000,0.66212,0.93000,0.67394,0.93239,0.66720,0.97333,-0.22942
2,7,nominal_known_constraints_2_7_0,nominal_known_constraints,probe_02,0,1,none,85,1.21375,0.00000,0,0.12000,0.14000,0.88000,0.84000,0.88244,0.82726,0.63534,0.77223
2,7,nominal_known_constraints_2_7_0,nominal_known_constraints,probe_03,0,1,none,89,1.20938,0.00000,0,0.10000,0.86000,0.91000,0.16000,0.90622,0.16548,0.99957,-0.02919
2,7,nominal_known_constraints_2_7_0,nominal_known_constraints,probe_04,0,1,none,65,0.91337,0.00000,0,0.16000,0.33000,0.86000,0.65134,0.85975,0.64258,0.89042,0.45514
2,8,nominal_known_constraints_2_8_0,nominal_known_constraints,probe_00,0,1,none,65,0.92491,0.00000,0,0.07929,0.29432,0.91756,0.34421,0.91045,0.36324,0.88980,0.45635
2,8,nominal_known_constraints_2_8_0,nominal_known_constraints,probe_01,0,1,none,69,0.95760,0.00000,0,0.07000,0.19364,0.93000,0.14318,0.93490,0.15048,0.49633,-0.86813
2,8,nominal_known_constraints_2_8_0,nominal_known_constraints,probe_02,0,1,none,66,0.89093,0.00000,0,0.12000,0.14000,0.88000,0.33000,0.88147,0.32992,0.77925,0.62671
2,8,nominal_known_constraints_2_8_0,nominal_known_constraints,probe_03,0,1,none,76,1.03903,0.00000,0,0.10000,0.86000,0.91000,0.50000,0.91327,0.50934,0.65844,-0.75263
2,8,nominal_known_constraints_2_8_0,nominal_known_constraints,probe_04,0,1,none,77,1.04750,0.00000,0,0.16000,0.84000,0.86000,0.20623,0.85470,0.20111,0.98371,-0.17974
2,1000,hidden_wall_abort_2_1000_0,hidden_wall_abort,probe_00,0,1,none,70,1.13584,0.00000,0,0.07227,0.69582,0.92005,0.73252,0.90689,0.72161,0.83944,0.54345
2,1000,hidden_wall_abort_2_1000_0,hidden_wall_abort,probe_01,1,0,collision_margin,32,0.52260,1.29596,1,0.07000,0.36866,0.93000,0.49282,0.45179,0.42660,0.97493,-0.22253
2,1000,hidden_wall_abort_2_1000_0,hidden_wall_abort,probe_02,1,0,visible_collision,18,0.23037,1.00000,1,0.12000,0.14000,0.88000,0.64571,0.30769,0.19365,0.86507,0.50165
2,1000,hidden_wall_abort_2_1000_0,hidden_wall_abort,probe_03,1,0,fixture_snag,27,0.44440,1.43429,1,0.10000,0.86000,0.91000,0.84000,0.43585,0.85296,1.00000,-0.00083
2,1000,hidden_wall_abort_2_1000_0,hidden_wall_abort,probe_04,1,0,collision_margin,32,0.46079,1.28381,1,0.16000,0.25714,0.86000,0.72678,0.45395,0.52250,0.45912,0.88837
2,1000,hidden_wall_abort_2_1000_0,hidden_wall_abort,probe_05,1,0,fixture_snag,29,0.47056,1.03195,0,0.07000,0.78850,0.93000,0.72003,0.43022,0.78577,0.89000,0.45597
2,1000,hidden_wall_abort_2_1000_0,hidden_wall_abort,probe_06,1,0,collision_margin,33,0.53469,1.20043,1,0.12000,0.14000,0.88000,0.54857,0.44611,0.31957,0.99690,0.07862
2,1000,hidden_wall_abort_2_1000_0,hidden_wall_abort,probe_07,1,0,collision_margin,43,0.70506,1.89429,1,0.10000,0.86000,0.91000,0.16000,0.47120,0.48234,0.82175,-0.56984
2,1001,hidden_wall_abort_2_1001_0,hidden_wall_abort,probe_00,1,0,collision_margin,37,0.56828,1.22091,1,0.06659,0.51920,0.91155,0.57288,0.54172,0.51666,0.94218,0.33509
2,1001,hidden_wall_abort_2_1001_0,hidden_wall_abort,probe_01,1,0,collision_margin,37,0.60083,1.12172,0,0.07000,0.60757,0.93000,0.66479,0.54719,0.62158,0.86302,0.50517
2,1001,hidden_wall_abort_2_1001_0,hidden_wall_abort,probe_02,1,0,collision_margin,31,0.48487,1.26126,1,0.12000,0.14000,0.88000,0.25714,0.51313,0.14704,0.99806,-0.06220
2,1001,hidden_wall_abort_2_1001_0,hidden_wall_abort,probe_03,0,1,none,67,1.03654,0.00000,0,0.10000,0.86000,0.91000,0.74286,0.90381,0.74879,0.71199,-0.70219
2,1001,hidden_wall_abort_2_1001_0,hidden_wall_abort,probe_04,1,0,collision_margin,42,0.69123,1.03278,0,0.16000,0.84000,0.86000,0.16223,0.53203,0.46671,0.88300,-0.46937
2,1001,hidden_wall_abort_2_1001_0,hidden_wall_abort,probe_05,1,0,collision_margin,35,0.55038,1.25752,1,0.07000,0.13998,0.93000,0.17001,0.51284,0.14480,0.96520,-0.26151
2,1001,hidden_wall_abort_2_1001_0,hidden_wall_abort,probe_06,1,0,collision_margin,37,0.61974,1.60040,1,0.12000,0.14000,0.88000,0.35429,0.53339,0.27186,0.99244,0.12272
