seed,scenario,layout_id,split,method,stress_level,risk_budget,success,aborted,repeated_abort,violation,attempts,abstained,path_length,straight_line,path_efficiency,completion_time,safety_margin,boundary_f1,boundary_iou,calibration_brier,calibration_ece,chosen_path_risk,discovered_area,evidence_aborts,evidence_successes,final_abort_reason,trajectory
7,11080,combined_abort_stress_7_11080_0,combined_abort_stress,particle_constraint_belief,0.55,0.08,1,1,0,1,2,0,4.83470,0.83893,0.17352,5.11470,-0.02819,0.33210,0.19912,0.13871,0.11780,0.05344,0.20563,11,0,none,a0:fixture_snag:45;a1:none:120
7,11080,combined_abort_stress_7_11080_0,combined_abort_stress,abort_constraint_discovery_v5,0.55,0.08,0,1,0,1,2,1,1.26578,0.83893,0.23197,1.60578,-0.01670,0.38491,0.23832,0.14818,0.12903,1.00000,0.19812,11,0,no_path,a0:fixture_snag:47;a1:no_path
7,11080,combined_abort_stress_7_11080_0,combined_abort_stress,oracle_constraints,0.55,0.08,1,1,1,1,3,0,6.65840,0.83893,0.12600,7.21840,0.00845,1.00000,1.00000,0.01888,0.06117,0.01846,0.13312,11,0,none,a0:visible_collision:81;a1:visible_collision:78;a2:none:104
7,11081,combined_abort_stress_7_11081_0,combined_abort_stress,constraint_classifier,0.55,0.08,1,0,0,0,1,0,2.54605,0.84105,0.33034,2.54605,0.00856,0.27840,0.16171,0.18173,0.17147,0.13413,0.25062,11,0,none,a0:none:104
7,11081,combined_abort_stress_7_11081_0,combined_abort_stress,risk_filter_uncertainty,0.55,0.08,1,1,0,1,2,0,3.35443,0.84105,0.25073,3.63443,-0.00876,0.37969,0.23433,0.12137,0.07851,0.14286,0.14313,11,0,none,a0:force_limit:49;a1:none:81
7,11081,combined_abort_stress_7_11081_0,combined_abort_stress,robust_barrier_mpc,0.55,0.08,1,0,0,0,1,0,2.46052,0.84105,0.34182,2.46052,0.01772,0.29160,0.17068,0.16395,0.15950,0.09389,0.22437,11,0,none,a0:none:110
7,11081,combined_abort_stress_7_11081_0,combined_abort_stress,conformal_abort_risk_filter,0.55,0.08,1,0,0,0,1,0,2.40323,0.84105,0.34997,2.40323,0.01161,0.24299,0.13830,0.13565,0.10503,0.10130,0.12750,11,0,none,a0:none:104
7,11081,combined_abort_stress_7_11081_0,combined_abort_stress,kernel_trace_constraint_classifier,0.55,0.08,1,0,0,0,1,0,2.84932,0.84105,0.29518,2.84932,0.01088,0.23876,0.13557,0.23192,0.22095,0.08527,0.30500,11,0,none,a0:none:108
7,11081,combined_abort_stress_7_11081_0,combined_abort_stress,particle_constraint_belief,0.55,0.08,1,0,0,0,1,0,2.52828,0.84105,0.33266,2.52828,0.01984,0.28257,0.16453,0.15734,0.14195,0.08233,0.20062,11,0,none,a0:none:109
7,11081,combined_abort_stress_7_11081_0,combined_abort_stress,abort_constraint_discovery_v5,0.55,0.08,1,1,0,1,2,0,4.67225,0.84105,0.18001,4.95225,0.02082,0.30112,0.17724,0.18962,0.20435,0.11401,0.19625,11,0,none,a0:visible_collision:97;a1:none:102
7,11081,combined_abort_stress_7_11081_0,combined_abort_stress,oracle_constraints,0.55,0.08,1,1,0,0,2,0,2.86790,0.84105,0.29326,3.14790,-0.00239,1.00000,1.00000,0.02267,0.07663,0.02770,0.14000,11,0,none,a0:fixture_snag:32;a1:none:83
7,11082,combined_abort_stress_7_11082_0,combined_abort_stress,constraint_classifier,0.55,0.08,0,1,1,1,6,0,7.63195,0.85741,0.03932,8.95195,-0.04992,0.42225,0.26763,0.15912,0.19923,0.31125,0.30688,10,1,visible_collision,a0:fixture_snag:56;a1:unstable_slip:65;a2:collision_margin:41;a3:human_stop:31;a4:visible_collision:68;a5:visible_collision:26
7,11082,combined_abort_stress_7_11082_0,combined_abort_stress,risk_filter_uncertainty,0.55,0.08,1,1,1,0,3,0,4.64051,0.85741,0.18477,5.20051,-0.00328,0.45077,0.29096,0.10811,0.08809,0.12434,0.15438,10,1,none,a0:collision_margin:37;a1:fixture_snag:45;a2:none:110
7,11082,combined_abort_stress_7_11082_0,combined_abort_stress,robust_barrier_mpc,0.55,0.08,1,1,1,1,3,0,6.26362,0.85741,0.13689,6.82362,-0.01610,0.39041,0.24255,0.14493,0.15842,0.13711,0.23375,10,1,none,a0:fixture_snag:63;a1:fixture_snag:65;a2:none:117
7,11082,combined_abort_stress_7_11082_0,combined_abort_stress,conformal_abort_risk_filter,0.55,0.08,0,1,1,1,6,0,7.46153,0.85741,0.04022,8.78153,-0.00887,0.46957,0.30682,0.10800,0.10484,0.18185,0.15625,10,1,unstable_slip,a0:fixture_snag:54;a1:fixture_snag:47;a2:unstable_slip:60;a3:force_limit:38;a4:human_stop:28;a5:unstable_slip:80
7,11082,combined_abort_stress_7_11082_0,combined_abort_stress,kernel_trace_constraint_classifier,0.55,0.08,1,1,1,1,4,0,6.56466,0.85741,0.13061,7.40466,-0.00519,0.35801,0.21803,0.21017,0.23481,0.15753,0.33313,10,1,none,a0:fixture_snag:57;a1:fixture_snag:53;a2:force_limit:41;a3:none:120
7,11082,combined_abort_stress_7_11082_0,combined_abort_stress,particle_constraint_belief,0.55,0.08,1,1,1,1,6,0,9.01955,0.85741,0.09506,10.41955,-0.00873,0.46057,0.29918,0.13322,0.16469,0.15882,0.26500,10,1,none,a0:fixture_snag:59;a1:fixture_snag:56;a2:visible_collision:27;a3:unstable_slip:65;a4:force_limit:37;a5:none:120
7,11082,combined_abort_stress_7_11082_0,combined_abort_stress,abort_constraint_discovery_v5,0.55,0.08,0,1,1,1,6,0,9.36997,0.85741,0.03203,10.68997,-0.01181,0.42093,0.26657,0.21941,0.29963,0.33178,0.40625,10,1,unstable_slip,a0:fixture_snag:68;a1:unstable_slip:67;a2:fixture_snag:51;a3:collision_margin:54;a4:collision_margin:58;a5:unstable_slip:64
7,11082,combined_abort_stress_7_11082_0,combined_abort_stress,oracle_constraints,0.55,0.08,1,0,0,0,1,0,2.49972,0.85741,0.34300,2.49972,0.01977,1.00000,1.00000,0.02206,0.07598,0.02857,0.13125,10,1,none,a0:none:98
7,11083,combined_abort_stress_7_11083_0,combined_abort_stress,constraint_classifier,0.55,0.08,1,0,0,0,1,0,1.98642,0.84552,0.42565,1.98642,0.03391,0.52673,0.35753,0.10958,0.11015,0.17116,0.18313,11,0,none,a0:none:84
7,11083,combined_abort_stress_7_11083_0,combined_abort_stress,risk_filter_uncertainty,0.55,0.08,1,0,0,0,1,0,2.08011,0.84552,0.40648,2.08011,0.03673,0.34667,0.20968,0.10232,0.06154,0.13536,0.10187,11,0,none,a0:none:86
7,11083,combined_abort_stress_7_11083_0,combined_abort_stress,robust_barrier_mpc,0.55,0.08,1,0,0,0,1,0,1.79473,0.84552,0.47111,1.79473,0.03651,0.46729,0.30488,0.11527,0.09290,0.14191,0.20187,11,0,none,a0:none:92
7,11083,combined_abort_stress_7_11083_0,combined_abort_stress,conformal_abort_risk_filter,0.55,0.08,1,0,0,0,1,0,1.93419,0.84552,0.43714,1.93419,0.03155,0.44068,0.28261,0.09090,0.04536,0.11865,0.08875,11,0,none,a0:none:84
7,11083,combined_abort_stress_7_11083_0,combined_abort_stress,kernel_trace_constraint_classifier,0.55,0.08,1,0,0,0,1,0,2.15893,0.84552,0.39164,2.15893,0.03931,0.39652,0.24729,0.14711,0.11857,0.12948,0.22687,11,0,none,a0:none:95
7,11083,combined_abort_stress_7_11083_0,combined_abort_stress,particle_constraint_belief,0.55,0.08,1,0,0,0,1,0,2.07060,0.84552,0.40835,2.07060,0.02492,0.46610,0.30387,0.10491,0.07705,0.13762,0.16250,11,0,none,a0:none:85
7,11083,combined_abort_stress_7_11083_0,combined_abort_stress,abort_constraint_discovery_v5,0.55,0.08,1,0,0,0,1,0,1.94542,0.84552,0.43462,1.94542,0.02396,0.54430,0.37391,0.13577,0.20603,0.06213,0.26250,11,0,none,a0:none:85
7,11083,combined_abort_stress_7_11083_0,combined_abort_stress,oracle_constraints,0.55,0.08,1,0,0,0,1,0,2.09764,0.84552,0.40308,2.09764,0.03598,1.00000,1.00000,0.01912,0.06432,0.00799,0.13250,11,0,none,a0:none:84
7,11084,combined_abort_stress_7_11084_0,combined_abort_stress,constraint_classifier,0.55,0.08,1,1,0,1,2,0,3.89941,0.84851,0.21760,4.17941,-0.01341,0.32956,0.19729,0.16937,0.18653,0.13553,0.26500,11,0,none,a0:fixture_snag:42;a1:none:120
7,11084,combined_abort_stress_7_11084_0,combined_abort_stress,risk_filter_uncertainty,0.55,0.08,0,1,1,1,6,0,5.75010,0.84851,0.05165,7.07010,-0.01935,0.39913,0.24932,0.12091,0.11891,0.24645,0.16625,11,0,fixture_snag,a0:fixture_snag:40;a1:fixture_snag:33;a2:fixture_snag:33;a3:human_stop:31;a4:visible_collision:56;a5:fixture_snag:31
7,11084,combined_abort_stress_7_11084_0,combined_abort_stress,robust_barrier_mpc,0.55,0.08,1,0,0,0,1,0,2.90596,0.84851,0.29199,2.90596,0.02678,0.35189,0.21351,0.15104,0.17534,0.10086,0.22625,11,0,none,a0:none:120
7,11084,combined_abort_stress_7_11084_0,combined_abort_stress,conformal_abort_risk_filter,0.55,0.08,1,1,0,1,2,0,4.16783,0.84851,0.20358,4.44783,-0.01647,0.40268,0.25210,0.12339,0.12707,0.09931,0.15750,11,0,none,a0:fixture_snag:41;a1:none:120
7,11084,combined_abort_stress_7_11084_0,combined_abort_stress,kernel_trace_constraint_classifier,0.55,0.08,1,1,0,0,2,0,4.20431,0.84851,0.20182,4.48431,-0.00313,0.27848,0.16176,0.23106,0.25615,0.11452,0.32250,11,0,none,a0:fixture_snag:44;a1:none:120
7,11084,combined_abort_stress_7_11084_0,combined_abort_stress,particle_constraint_belief,0.55,0.08,1,1,1,1,4,0,7.04044,0.84851,0.12052,7.88044,-0.00655,0.34530,0.20868,0.15832,0.18267,0.12594,0.24375,11,0,none,a0:visible_collision:65;a1:fixture_snag:42;a2:fixture_snag:38;a3:none:120
7,11084,combined_abort_stress_7_11084_0,combined_abort_stress,abort_constraint_discovery_v5,0.55,0.08,0,0,0,0,1,1,0.00000,0.84851,0.00000,0.12000,1.00000,0.37479,0.23061,0.17829,0.18593,1.00000,0.24500,11,0,no_path,a0:no_path
7,11084,combined_abort_stress_7_11084_0,combined_abort_stress,oracle_constraints,0.55,0.08,0,1,1,1,6,0,5.42707,0.84851,0.05472,6.74707,-0.01117,1.00000,1.00000,0.02054,0.06758,0.08109,0.12187,11,0,fixture_snag,a0:human_stop:28;a1:visible_collision:63;a2:fixture_snag:28;a3:human_stop:31;a4:human_stop:31;a5:fixture_snag:32
7,11085,combined_abort_stress_7_11085_0,combined_abort_stress,constraint_classifier,0.55,0.08,1,0,0,0,1,0,1.82269,0.84355,0.46281,1.82269,0.00961,0.45965,0.29841,0.12527,0.15433,0.16848,0.23688,10,1,none,a0:none:72
7,11085,combined_abort_stress_7_11085_0,combined_abort_stress,risk_filter_uncertainty,0.55,0.08,1,1,1,1,4,0,4.61299,0.84355,0.18286,5.45299,-0.02767,0.43802,0.28042,0.10748,0.12402,0.21867,0.18313,10,1,none,a0:fixture_snag:31;a1:collision_margin:39;a2:fixture_snag:42;a3:none:72
7,11085,combined_abort_stress_7_11085_0,combined_abort_stress,robust_barrier_mpc,0.55,0.08,1,1,1,1,4,0,5.10778,0.84355,0.16515,5.94778,-0.01187,0.42414,0.26915,0.12941,0.15714,0.27586,0.26375,10,1,none,a0:fixture_snag:40;a1:collision_margin:48;a2:human_stop:40;a3:none:78
7,11085,combined_abort_stress_7_11085_0,combined_abort_stress,conformal_abort_risk_filter,0.55,0.08,1,0,0,0,1,0,1.64932,0.84355,0.51145,1.64932,0.02334,0.44865,0.28920,0.09614,0.08814,0.14100,0.11188,10,1,none,a0:none:72
7,11085,combined_abort_stress_7_11085_0,combined_abort_stress,kernel_trace_constraint_classifier,0.55,0.08,1,0,0,0,1,0,1.60365,0.84355,0.52602,1.60365,0.02473,0.34087,0.20545,0.17547,0.18181,0.21485,0.29500,10,1,none,a0:none:72
7,11085,combined_abort_stress_7_11085_0,combined_abort_stress,particle_constraint_belief,0.55,0.08,1,0,0,0,1,0,2.00019,0.84355,0.42174,2.00019,0.00805,0.42692,0.27139,0.11555,0.13282,0.21203,0.20563,10,1,none,a0:none:78
7,11085,combined_abort_stress_7_11085_0,combined_abort_stress,abort_constraint_discovery_v5,0.55,0.08,1,0,0,0,1,0,2.39494,0.84355,0.35222,2.39494,0.03218,0.52025,0.35158,0.13405,0.20912,0.12879,0.28187,10,1,none,a0:none:108
7,11085,combined_abort_stress_7_11085_0,combined_abort_stress,oracle_constraints,0.55,0.08,1,0,0,0,1,0,1.90952,0.84355,0.44176,1.90952,0.02633,1.00000,1.00000,0.01923,0.06388,0.02097,0.11937,10,1,none,a0:none:72
7,11086,combined_abort_stress_7_11086_0,combined_abort_stress,constraint_classifier,0.55,0.08,1,1,1,1,5,0,7.05073,0.83503,0.11843,8.17073,-0.02608,0.30015,0.17658,0.18738,0.20272,0.09187,0.27000,11,0,none,a0:collision_margin:31;a1:collision_margin:26;a2:visible_collision:75;a3:visible_collision:21;a4:none:120
7,11086,combined_abort_stress_7_11086_0,combined_abort_stress,risk_filter_uncertainty,0.55,0.08,0,1,1,1,6,0,4.96807,0.83503,0.05883,6.28807,-0.02352,0.34943,0.21170,0.12525,0.12877,0.12769,0.13375,11,0,visible_collision,a0:collision_margin:30;a1:collision_margin:25;a2:collision_margin:27;a3:collision_margin:33;a4:collision_margin:27;a5:visible_collision:53
7,11086,combined_abort_stress_7_11086_0,combined_abort_stress,robust_barrier_mpc,0.55,0.08,1,1,0,1,2,0,3.62748,0.83503,0.23020,3.90748,-0.01365,0.32247,0.19223,0.16591,0.18259,0.09714,0.22625,11,0,none,a0:collision_margin:28;a1:none:120
7,11086,combined_abort_stress_7_11086_0,combined_abort_stress,conformal_abort_risk_filter,0.55,0.08,1,1,1,1,3,0,4.08733,0.83503,0.20430,4.64733,-0.01747,0.37587,0.23143,0.12875,0.11478,0.10583,0.13125,11,0,none,a0:collision_margin:30;a1:collision_margin:27;a2:none:116
7,11086,combined_abort_stress_7_11086_0,combined_abort_stress,kernel_trace_constraint_classifier,0.55,0.08,1,1,1,1,5,0,11.20064,0.83503,0.07455,12.32064,-0.03625,0.29483,0.17290,0.27687,0.30274,0.05667,0.43000,11,0,none,a0:collision_margin:30;a1:visible_collision:79;a2:visible_collision:107;a3:force_limit:106;a4:none:120
7,11086,combined_abort_stress_7_11086_0,combined_abort_stress,particle_constraint_belief,0.55,0.08,1,1,1,1,3,0,5.71609,0.83503,0.14608,6.27609,-0.00697,0.31707,0.18841,0.16197,0.17257,0.07347,0.22062,11,0,none,a0:visible_collision:65;a1:collision_margin:30;a2:none:120
7,11086,combined_abort_stress_7_11086_0,combined_abort_stress,abort_constraint_discovery_v5,0.55,0.08,0,0,0,0,1,1,0.00000,0.83503,0.00000,0.12000,1.00000,0.31959,0.19018,0.19972,0.22557,1.00000,0.22562,11,0,no_path,a0:no_path
7,11086,combined_abort_stress_7_11086_0,combined_abort_stress,oracle_constraints,0.55,0.08,1,0,0,0,1,0,2.67043,0.83503,0.31270,2.67043,0.03693,1.00000,1.00000,0.02329,0.07592,0.00886,0.13812,11,0,none,a0:none:105
7,11087,combined_abort_stress_7_11087_0,combined_abort_stress,constraint_classifier,0.55,0.08,1,0,0,0,1,0,2.26111,0.85799,0.37945,2.26111,0.03556,0.39116,0.24313,0.14079,0.16785,0.16185,0.25062,11,0,none,a0:none:94
7,11087,combined_abort_stress_7_11087_0,combined_abort_stress,risk_filter_uncertainty,0.55,0.08,1,0,0,0,1,0,2.30220,0.85799,0.37268,2.30220,0.02106,0.35602,0.21656,0.10370,0.09214,0.12929,0.12187,11,0,none,a0:none:90
7,11087,combined_abort_stress_7_11087_0,combined_abort_stress,robust_barrier_mpc,0.55,0.08,1,0,0,0,1,0,2.27741,0.85799,0.37674,2.27741,0.03415,0.39304,0.24459,0.12821,0.13136,0.10459,0.24250,11,0,none,a0:none:100
7,11087,combined_abort_stress_7_11087_0,combined_abort_stress,conformal_abort_risk_filter,0.55,0.08,1,0,0,0,1,0,2.35688,0.85799,0.36404,2.35688,0.04489,0.35385,0.21495,0.10398,0.09332,0.11526,0.12687,11,0,none,a0:none:94
7,11087,combined_abort_stress_7_11087_0,combined_abort_stress,kernel_trace_constraint_classifier,0.55,0.08,1,0,0,0,1,0,2.33224,0.85799,0.36788,2.33224,0.04629,0.30631,0.18085,0.18500,0.19346,0.13478,0.29938,11,0,none,a0:none:100
7,11087,combined_abort_stress_7_11087_0,combined_abort_stress,particle_constraint_belief,0.55,0.08,1,0,0,0,1,0,2.43568,0.85799,0.35226,2.43568,0.03463,0.37548,0.23113,0.12302,0.13239,0.11346,0.20938,11,0,none,a0:none:99
7,11087,combined_abort_stress_7_11087_0,combined_abort_stress,abort_constraint_discovery_v5,0.55,0.08,0,0,0,0,1,1,0.00000,0.85799,0.00000,0.12000,1.00000,0.50825,0.34071,0.13120,0.19027,1.00000,0.26188,11,0,no_path,a0:no_path
7,11087,combined_abort_stress_7_11087_0,combined_abort_stress,oracle_constraints,0.55,0.08,1,0,0,0,1,0,1.99297,0.85799,0.43051,1.99297,0.03189,1.00000,1.00000,0.01717,0.05764,0.00796,0.11688,11,0,none,a0:none:86
0,11120,combined_abort_stress_0_11120_0,combined_abort_stress,constraint_classifier,0.55,0.12,1,1,1,1,6,0,9.76750,0.84979,0.08700,11.16750,-0.00964,0.41129,0.25888,0.16799,0.23665,0.14585,0.34687,11,0,none,a0:force_limit:99;a1:collision_margin:38;a2:fixture_snag:40;a3:visible_collision:23;a4:fixture_snag:63;a5:none:120
0,11120,combined_abort_stress_0_11120_0,combined_abort_stress,risk_filter_uncertainty,0.55,0.12,0,1,1,1,6,0,6.43119,0.84979,0.04625,7.75119,-0.01828,0.47393,0.31056,0.09371,0.10089,0.24547,0.14563,11,0,collision_margin,a0:collision_margin:41;a1:fixture_snag:55;a2:fixture_snag:43;a3:collision_margin:36;a4:fixture_snag:39;a5:collision_margin:37
0,11120,combined_abort_stress_0_11120_0,combined_abort_stress,robust_barrier_mpc,0.55,0.12,1,1,1,1,3,0,6.11711,0.84979,0.13892,6.67711,-0.01271,0.43354,0.27677,0.13143,0.17637,0.12075,0.27687,11,0,none,a0:force_limit:99;a1:visible_collision:21;a2:none:120
0,11120,combined_abort_stress_0_11120_0,combined_abort_stress,conformal_abort_risk_filter,0.55,0.12,0,1,1,1,6,0,7.29561,0.84979,0.04077,8.61561,-0.00626,0.46452,0.30252,0.10002,0.11378,0.22904,0.17250,11,0,collision_margin,a0:force_limit:98;a1:collision_margin:37;a2:collision_margin:34;a3:collision_margin:36;a4:unstable_slip:38;a5:collision_margin:35
0,11120,combined_abort_stress_0_11120_0,combined_abort_stress,kernel_trace_constraint_classifier,0.55,0.12,1,1,0,1,2,0,5.68435,0.84979,0.14950,5.96435,-0.01305,0.37898,0.23379,0.19288,0.23058,0.10455,0.33375,11,0,none,a0:force_limit:100;a1:none:120
0,11120,combined_abort_stress_0_11120_0,combined_abort_stress,particle_constraint_belief,0.55,0.12,1,0,0,0,1,0,3.35663,0.84979,0.25317,3.35663,0.00984,0.41785,0.26410,0.11738,0.11397,0.05531,0.19000,11,0,none,a0:none:120
0,11120,combined_abort_stress_0_11120_0,combined_abort_stress,abort_constraint_discovery_v5,0.55,0.12,0,0,0,0,1,1,0.00000,0.84979,0.00000,0.12000,1.00000,0.43312,0.27642,0.16368,0.18100,1.00000,0.27437,11,0,no_path,a0:no_path
0,11120,combined_abort_stress_0_11120_0,combined_abort_stress,oracle_constraints,0.55,0.12,1,1,1,1,3,0,5.48218,0.84979,0.15501,6.04218,0.03483,1.00000,1.00000,0.01821,0.05962,0.00744,0.11812,11,0,none,a0:visible_collision:49;a1:visible_collision:50;a2:none:120
0,11121,combined_abort_stress_0_11121_0,combined_abort_stress,constraint_classifier,0.55,0.12,1,1,0,1,2,0,3.43223,0.84531,0.24629,3.71223,-0.01603,0.33272,0.19956,0.14852,0.15919,0.12535,0.23000,11,0,none,a0:fixture_snag:33;a1:none:115
0,11121,combined_abort_stress_0_11121_0,combined_abort_stress,risk_filter_uncertainty,0.55,0.12,1,1,1,1,3,0,4.71784,0.84531,0.17917,5.27784,-0.02217,0.38955,0.24189,0.10734,0.11059,0.11352,0.15125,11,0,none,a0:fixture_snag:33;a1:collision_margin:45;a2:none:110
0,11121,combined_abort_stress_0_11121_0,combined_abort_stress,robust_barrier_mpc,0.55,0.12,1,0,0,0,1,0,3.04063,0.84531,0.27801,3.04063,0.00576,0.31540,0.18722,0.14419,0.15387,0.08846,0.22500,11,0,none,a0:none:120
0,11121,combined_abort_stress_0_11121_0,combined_abort_stress,conformal_abort_risk_filter,0.55,0.12,1,0,0,0,1,0,3.04001,0.84531,0.27806,3.04001,0.01063,0.36856,0.22591,0.10711,0.08584,0.09359,0.11875,11,0,none,a0:none:117
0,11121,combined_abort_stress_0_11121_0,combined_abort_stress,kernel_trace_constraint_classifier,0.55,0.12,1,0,0,0,1,0,2.88661,0.84531,0.29284,2.88661,0.02253,0.27663,0.16052,0.19258,0.19688,0.09877,0.28125,11,0,none,a0:none:118
0,11121,combined_abort_stress_0_11121_0,combined_abort_stress,particle_constraint_belief,0.55,0.12,1,0,0,0,1,0,2.72026,0.84531,0.31075,2.72026,0.01758,0.35246,0.21393,0.13135,0.13426,0.10380,0.19312,11,0,none,a0:none:118
0,11121,combined_abort_stress_0_11121_0,combined_abort_stress,abort_constraint_discovery_v5,0.55,0.12,0,1,1,1,3,1,3.96278,0.84531,0.07466,4.52278,-0.01040,0.44584,0.28687,0.15965,0.20963,1.00000,0.28625,11,0,no_path,a0:visible_collision:89;a1:collision_margin:80;a2:no_path
0,11121,combined_abort_stress_0_11121_0,combined_abort_stress,oracle_constraints,0.55,0.12,1,0,0,0,1,0,2.78961,0.84531,0.30302,2.78961,0.00477,1.00000,1.00000,0.01773,0.05986,0.02342,0.11188,11,0,none,a0:none:105
0,11122,combined_abort_stress_0_11122_0,combined_abort_stress,constraint_classifier,0.55,0.12,0,1,1,1,6,0,6.84314,0.85523,0.04374,8.16314,-0.00711,0.33557,0.20161,0.19800,0.21349,0.36528,0.32125,11,0,collision_margin,a0:visible_collision:55;a1:collision_margin:44;a2:collision_margin:40;a3:force_limit:55;a4:collision_margin:42;a5:collision_margin:34
0,11122,combined_abort_stress_0_11122_0,combined_abort_stress,risk_filter_uncertainty,0.55,0.12,1,1,0,1,2,0,2.59930,0.85523,0.32902,2.87930,-0.00978,0.31354,0.18592,0.12977,0.07436,0.15985,0.11875,11,0,none,a0:collision_margin:40;a1:none:80
0,11122,combined_abort_stress_0_11122_0,combined_abort_stress,robust_barrier_mpc,0.55,0.12,1,1,1,1,3,0,3.85725,0.85523,0.22172,4.41725,-0.00614,0.33779,0.20322,0.15675,0.14634,0.20873,0.22937,11,0,none,a0:collision_margin:41;a1:fixture_snag:36;a2:none:81
0,11122,combined_abort_stress_0_11122_0,combined_abort_stress,conformal_abort_risk_filter,0.55,0.12,1,1,1,1,4,0,5.60654,0.85523,0.15254,6.44654,-0.02725,0.33068,0.19809,0.14418,0.12773,0.18768,0.16937,11,0,none,a0:visible_collision:56;a1:collision_margin:46;a2:collision_margin:42;a3:none:82
0,11122,combined_abort_stress_0_11122_0,combined_abort_stress,kernel_trace_constraint_classifier,0.55,0.12,1,1,1,1,3,0,5.44007,0.85523,0.15721,6.00007,-0.02182,0.25345,0.14511,0.25768,0.26347,0.23035,0.35375,11,0,none,a0:collision_margin:46;a1:visible_collision:89;a2:none:86
0,11122,combined_abort_stress_0_11122_0,combined_abort_stress,particle_constraint_belief,0.55,0.12,1,1,1,1,3,0,5.48298,0.85523,0.15598,6.04298,-0.00465,0.27967,0.16257,0.17499,0.17667,0.12594,0.24000,11,0,none,a0:collision_margin:42;a1:visible_collision:56;a2:none:120
0,11122,combined_abort_stress_0_11122_0,combined_abort_stress,abort_constraint_discovery_v5,0.55,0.12,0,1,1,1,3,1,3.09727,0.85523,0.09664,3.65727,-0.01404,0.42925,0.27328,0.17096,0.17014,1.00000,0.24875,11,0,no_path,a0:visible_collision:51;a1:collision_margin:74;a2:no_path
0,11122,combined_abort_stress_0_11122_0,combined_abort_stress,oracle_constraints,0.55,0.12,1,1,1,1,3,0,5.15705,0.85523,0.16584,5.71705,0.00997,1.00000,1.00000,0.02094,0.06940,0.01743,0.14438,11,0,none,a0:visible_collision:58;a1:visible_collision:58;a2:none:80
0,11123,combined_abort_stress_0_11123_0,combined_abort_stress,constraint_classifier,0.55,0.12,1,0,0,0,1,0,1.91650,0.85373,0.44546,1.91650,0.01009,0.38057,0.23500,0.12539,0.15603,0.09665,0.20438,11,0,none,a0:none:87
0,11123,combined_abort_stress_0_11123_0,combined_abort_stress,risk_filter_uncertainty,0.55,0.12,1,1,1,1,5,0,5.28631,0.85373,0.16150,6.40631,-0.00775,0.40000,0.25000,0.09940,0.12431,0.21433,0.15500,11,0,none,a0:fixture_snag:33;a1:fixture_snag:27;a2:human_stop:35;a3:fixture_snag:28;a4:none:86
0,11123,combined_abort_stress_0_11123_0,combined_abort_stress,robust_barrier_mpc,0.55,0.12,1,0,0,0,1,0,2.28024,0.85373,0.37440,2.28024,0.01790,0.34549,0.20882,0.12555,0.13635,0.07674,0.22125,11,0,none,a0:none:87
0,11123,combined_abort_stress_0_11123_0,combined_abort_stress,conformal_abort_risk_filter,0.55,0.12,1,0,0,0,1,0,2.04414,0.85373,0.41765,2.04414,0.01023,0.39009,0.24231,0.09201,0.08664,0.07237,0.09750,11,0,none,a0:none:87
0,11123,combined_abort_stress_0_11123_0,combined_abort_stress,kernel_trace_constraint_classifier,0.55,0.12,1,0,0,0,1,0,2.07730,0.85373,0.41098,2.07730,0.01588,0.29392,0.17228,0.16832,0.17808,0.06674,0.26562,11,0,none,a0:none:89
0,11123,combined_abort_stress_0_11123_0,combined_abort_stress,particle_constraint_belief,0.55,0.12,1,0,0,0,1,0,1.96733,0.85373,0.43395,1.96733,0.00678,0.35586,0.21644,0.11312,0.12237,0.06172,0.17313,11,0,none,a0:none:88
0,11123,combined_abort_stress_0_11123_0,combined_abort_stress,abort_constraint_discovery_v5,0.55,0.12,1,0,0,0,1,0,1.90961,0.85373,0.44707,1.90961,0.02362,0.40141,0.25110,0.14880,0.20589,0.16803,0.25062,11,0,none,a0:none:86
0,11123,combined_abort_stress_0_11123_0,combined_abort_stress,oracle_constraints,0.55,0.12,1,0,0,0,1,0,1.79278,0.85373,0.47620,1.79278,0.00889,1.00000,1.00000,0.01717,0.05815,0.02006,0.10437,11,0,none,a0:none:86
0,11124,combined_abort_stress_0_11124_0,combined_abort_stress,constraint_classifier,0.55,0.12,1,0,0,0,1,0,2.01102,0.84483,0.42010,2.01102,0.02745,0.45249,0.29240,0.14181,0.17973,0.16957,0.28000,11,0,none,a0:none:86
0,11124,combined_abort_stress_0_11124_0,combined_abort_stress,risk_filter_uncertainty,0.55,0.12,1,1,1,1,4,0,5.50393,0.84483,0.15350,6.34393,-0.03229,0.43058,0.27436,0.11311,0.11097,0.21550,0.17625,11,0,none,a0:human_stop:39;a1:visible_collision:40;a2:human_stop:54;a3:none:89
0,11124,combined_abort_stress_0_11124_0,combined_abort_stress,robust_barrier_mpc,0.55,0.12,1,0,0,0,1,0,2.36812,0.84483,0.35675,2.36812,0.02286,0.44341,0.28486,0.12814,0.14420,0.13444,0.26875,11,0,none,a0:none:102
0,11124,combined_abort_stress_0_11124_0,combined_abort_stress,conformal_abort_risk_filter,0.55,0.12,1,0,0,0,1,0,1.99120,0.84483,0.42428,1.99120,0.03700,0.41412,0.26113,0.10589,0.10031,0.11495,0.13125,11,0,none,a0:none:86
